HPO,freq_base,base.IC,freq_prop,prop.IC,def
HP:0000618,0,0,0,0,Blindness
HP:0000619,0,0,0,0,Impaired convergence
HP:0000620,0,0,0,0,Dacryocystitis
HP:0000621,0,0,0,0,Entropion
HP:0000622,0,0,0,0,Blurred vision
HP:0000623,0,0,0,0,Supranuclear ophthalmoplegia
HP:0000625,0,0,0,0,Eyelid coloboma
HP:0000627,0,0,0,0,Posterior embryotoxon
HP:0000629,0,0,0,0,Periorbital fullness
HP:0000630,0,0,0,0,Abnormal retinal artery morphology
HP:0000631,0,0,0,0,Retinal arterial tortuosity
HP:0000632,0,0,0,0,Lacrimation abnormality
HP:0000633,0,0,0,0,Decreased lacrimation
HP:0000634,0,0,0,0,Impaired ocular abduction
HP:0000635,0,0,0,0,Blue irides
HP:0000636,0,0,0,0,Upper eyelid coloboma
HP:0000637,0,0,0,0,Long palpebral fissure
HP:0000639,0.015463917525773196,6.014950341465972,0.01804123711340206,5.792557920129524,Nystagmus
HP:0000640,0,0,0,0,Gaze-evoked nystagmus
HP:0000641,0,0,0,0,Dysmetric saccades
HP:0000642,0,0,0,0,Red-green dyschromatopsia
HP:0000643,0,0,0,0,Blepharospasm
HP:0000646,0,0,0,0,Amblyopia
HP:0000647,0,0,0,0,Sclerocornea
HP:0000648,0,0,0,0,Optic atrophy
HP:0000649,0,0,0,0,Abnormality of visual evoked potentials
HP:0000650,0,0,0,0,Abnormal amplitude of pattern reversal visual evoked potentials
HP:0000651,0,0,0,0,Diplopia
HP:0000652,0,0,0,0,Lower eyelid coloboma
HP:0000653,0,0,0,0,Sparse eyelashes
HP:0000654,0,0,0,0,Decreased light- and dark-adapted electroretinogram amplitude
HP:0000656,0,0,0,0,Ectropion
HP:0000657,0.002577319587628866,8.599912842187127,0.002577319587628866,8.599912842187127,Oculomotor apraxia
HP:0000658,0,0,0,0,Eyelid apraxia
HP:0000659,0,0,0,0,Peters anomaly
HP:0000660,0,0,0,0,Lipemia retinalis
HP:0000661,0,0,0,0,Palpebral fissure narrowing on adduction
HP:0000662,0,0,0,0,Nyctalopia
HP:0000664,0,0,0,0,Synophrys
HP:0000666,0,0,0,0,Horizontal nystagmus
HP:0000667,0,0,0,0,Phthisis bulbi
HP:0000668,0,0,0,0,Hypodontia
HP:0000670,0,0,0,0,Carious teeth
HP:0000674,0,0,0,0,Anodontia
HP:0000675,0,0,0,0,Macrodontia of permanent maxillary central incisor
HP:0000676,0,0,0,0,Abnormality of the incisor
HP:0000677,0,0,0,0,Oligodontia
HP:0000678,0,0,0,0,Dental crowding
HP:0000679,0,0,0,0,Taurodontia
HP:0000680,0,0,0,0,Delayed eruption of primary teeth
HP:0000682,0,0,0,0,Abnormality of dental enamel
HP:0000683,0,0,0,0,Grayish enamel
HP:0000684,0,0,0,0,Delayed eruption of teeth
HP:0000685,0,0,0,0,Hypoplasia of teeth
HP:0000687,0,0,0,0,Widely spaced teeth
HP:0000689,0,0,0,0,Dental malocclusion
HP:0000690,0,0,0,0,Agenesis of maxillary lateral incisor
HP:0000691,0,0,0,0,Microdontia
HP:0000692,0,0,0,0,Misalignment of teeth
HP:0000694,0,0,0,0,Shell teeth
HP:0000695,0,0,0,0,Natal tooth
HP:0000696,0,0,0,0,Delayed eruption of permanent teeth
HP:0000698,0,0,0,0,Conical tooth
HP:0000699,0,0,0,0,Diastema
HP:0000700,0,0,0,0,Periapical bone loss
HP:0000703,0,0,0,0,Dentinogenesis imperfecta
HP:0000704,0,0,0,0,Periodontitis
HP:0000705,0,0,0,0,Amelogenesis imperfecta
HP:0000706,0,0,0,0,Unerupted tooth
HP:0000707,0.015463917525773196,6.014950341465972,0.9974226804123711,0.003723086042717365,Abnormality of the nervous system
HP:0000708,0.005154639175257732,7.599912842187128,0.2963917525773196,1.7544227912427524,Behavioral abnormality
HP:0000709,0,0,0,0,Psychosis
HP:0000710,0,0,0,0,Hyperorality
HP:0000711,0,0,0,0,Restlessness
HP:0000712,0,0,0,0,Emotional lability
HP:0000713,0,0,0,0,Agitation
HP:0000716,0,0,0,0,Depressivity
HP:0000717,0.06443298969072164,3.956056652412403,0.06443298969072164,3.956056652412403,Autism
HP:0000718,0.02577319587628866,5.277984747299765,0.02577319587628866,5.277984747299765,Aggressive behavior
HP:0000719,0,0,0.007731958762886598,7.014950341465972,Inappropriate behavior
HP:0000720,0.01288659793814433,6.277984747299765,0.01288659793814433,6.277984747299765,Mood swings
HP:0000721,0,0,0,0,Lack of spontaneous play
HP:0000722,0,0,0,0,Obsessive-compulsive behavior
HP:0000723,0,0,0,0,Restrictive behavior
HP:0000725,0,0,0,0,Psychotic episodes
HP:0000726,0,0,0,0,Dementia
HP:0000727,0,0,0,0,Frontal lobe dementia
HP:0000728,0,0,0,0,Impaired ability to form peer relationships
HP:0000729,0.07731958762886598,3.693022246578609,0.18556701030927836,2.429987840744815,Autistic behavior
HP:0000732,0,0,0,0,Inflexible adherence to routines or rituals
HP:0000733,0.13917525773195877,2.845025340023659,0.17783505154639176,2.4913883854089587,Stereotypy
HP:0000734,0,0,0.010309278350515464,6.599912842187128,Disinhibition
HP:0000735,0.010309278350515464,6.599912842187128,0.05412371134020619,4.207595419408367,Impaired social interactions
HP:0000736,0.002577319587628866,8.599912842187127,0.007731958762886598,7.014950341465972,Short attention span
HP:0000737,0.007731958762886598,7.014950341465972,0.007731958762886598,7.014950341465972,Irritability
HP:0000738,0,0,0.002577319587628866,8.599912842187127,Hallucinations
HP:0000739,0.005154639175257732,7.599912842187128,0.005154639175257732,7.599912842187128,Anxiety
HP:0000740,0,0,0,0,Episodic paroxysmal anxiety
HP:0000741,0,0,0,0,Apathy
HP:0000742,0,0,0,0,Self-mutilation
HP:0000743,0,0,0,0,Frontal release signs
HP:0000744,0,0,0,0,Low frustration tolerance
HP:0000745,0,0,0,0,Diminished motivation
HP:0000746,0,0,0,0,Delusions
HP:0000748,0.007731958762886598,7.014950341465972,0.007731958762886598,7.014950341465972,Inappropriate laughter
HP:0000749,0,0,0,0,Paroxysmal bursts of laughter
HP:0000750,0.10051546391752578,3.314510623324879,0.5025773195876289,0.992582528437517,Delayed speech and language development
HP:0000751,0,0,0,0,Personality changes
HP:0000752,0.020618556701030927,5.599912842187128,0.023195876288659795,5.429987840744815,Hyperactivity
HP:0000753,0,0,0,0,Autism with high cognitive abilities
HP:0000756,0,0,0,0,Agoraphobia
HP:0000757,0,0,0,0,Lack of insight
HP:0000758,0,0,0,0,Impaired use of nonverbal behaviors
HP:0000759,0,0,0.020618556701030927,5.599912842187128,Abnormal peripheral nervous system morphology
HP:0000762,0,0,0,0,Decreased nerve conduction velocity
HP:0000763,0,0,0,0,Sensory neuropathy
HP:0000764,0,0,0.002577319587628866,8.599912842187127,Peripheral axonal degeneration
HP:0000765,0,0,0.002577319587628866,8.599912842187127,Abnormality of the thorax
HP:0000766,0,0,0,0,Abnormality of the sternum
HP:0000767,0,0,0,0,Pectus excavatum
HP:0000768,0,0,0,0,Pectus carinatum
HP:0000769,0,0,0.007731958762886598,7.014950341465972,Abnormality of the breast
HP:0000771,0,0,0,0,Gynecomastia
HP:0000772,0,0,0,0,Abnormality of the ribs
HP:0000773,0,0,0,0,Short ribs
HP:0000774,0,0,0,0,Narrow chest
HP:0000775,0,0,0,0,Abnormality of the diaphragm
HP:0000776,0,0,0,0,Congenital diaphragmatic hernia
HP:0000777,0,0,0,0,Abnormality of the thymus
HP:0000778,0,0,0,0,Hypoplasia of the thymus
HP:0000782,0,0,0,0,Abnormality of the scapula
HP:0000786,0,0,0,0,Primary amenorrhea
HP:0000787,0,0,0,0,Nephrolithiasis
HP:0000789,0,0,0,0,Infertility
HP:0000790,0,0,0,0,Hematuria
HP:0000791,0,0,0,0,Uric acid nephrolithiasis
HP:0000793,0,0,0,0,Membranoproliferative glomerulonephritis
HP:0000794,0,0,0,0,IgA deposition in the glomerulus
HP:0000795,0,0,0,0,Abnormality of the urethra
HP:0000796,0,0,0,0,Urethral obstruction
HP:0000798,0,0,0,0,Oligospermia
HP:0000799,0,0,0,0,Renal steatosis
HP:0000800,0,0,0,0,Cystic renal dysplasia
HP:0000802,0,0,0,0,Impotence
HP:0000803,0,0,0,0,Renal cortical cysts
HP:0000804,0,0,0,0,Xanthine nephrolithiasis
HP:0000805,0.002577319587628866,8.599912842187127,0.002577319587628866,8.599912842187127,Enuresis
HP:0000807,0,0,0,0,Glandular hypospadias
HP:0000808,0,0,0,0,Penoscrotal hypospadias
HP:0000809,0,0,0,0,Urinary tract atresia
HP:0000811,0,0,0.002577319587628866,8.599912842187127,Abnormal external genitalia
HP:0000812,0,0,0,0,Abnormal internal genitalia
HP:0000813,0,0,0,0,Bicornuate uterus
HP:0000815,0,0,0,0,Hypergonadotropic hypogonadism
HP:0000816,0,0,0,0,Abnormality of Krebs cycle metabolism
HP:0000817,0.04381443298969072,4.512450000936789,0.04381443298969072,4.512450000936789,Poor eye contact
HP:0000818,0,0,0.01288659793814433,6.277984747299765,Abnormality of the endocrine system
HP:0000819,0,0,0,0,Diabetes mellitus
HP:0000820,0,0,0.005154639175257732,7.599912842187128,Abnormality of the thyroid gland
HP:0000821,0.005154639175257732,7.599912842187128,0.005154639175257732,7.599912842187128,Hypothyroidism
HP:0000822,0,0,0,0,Hypertension
HP:0000823,0,0,0,0,Delayed puberty
HP:0000824,0,0,0,0,Growth hormone deficiency
HP:0000825,0,0,0,0,Hyperinsulinemic hypoglycemia
HP:0000826,0.002577319587628866,8.599912842187127,0.007731958762886598,7.014950341465972,Precocious puberty
HP:0000828,0,0,0,0,Abnormality of the parathyroid gland
HP:0000829,0,0,0,0,Hypoparathyroidism
HP:0000830,0,0,0,0,Anterior hypopituitarism
HP:0000831,0,0,0,0,Insulin-resistant diabetes mellitus
HP:0000832,0,0,0,0,Primary hypothyroidism
HP:0000833,0,0,0,0,Glucose intolerance
HP:0000834,0,0,0,0,Abnormality of the adrenal glands
HP:0000835,0,0,0,0,Adrenal hypoplasia
HP:0000836,0,0,0,0,Hyperthyroidism
HP:0000837,0,0,0,0,Increased circulating gonadotropin level
HP:0000839,0,0,0,0,Pituitary dwarfism
HP:0000840,0,0,0,0,Adrenogenital syndrome
HP:0000841,0,0,0,0,Hyperactive renin-angiotensin system
HP:0000842,0,0,0,0,Hyperinsulinemia
HP:0000843,0,0,0,0,Hyperparathyroidism
HP:0000845,0,0,0,0,Growth hormone excess
HP:0000846,0,0,0,0,Adrenal insufficiency
HP:0000847,0,0,0,0,Abnormality of renin-angiotensin system
HP:0000848,0,0,0,0,Increased circulating renin level
HP:0000849,0,0,0,0,Adrenocortical abnormality
HP:0000851,0,0,0,0,Congenital hypothyroidism
HP:0000852,0,0,0,0,Pseudohypoparathyroidism
HP:0000853,0,0,0,0,Goiter
HP:0000854,0,0,0,0,Thyroid adenoma
HP:0000855,0,0,0,0,Insulin resistance
HP:0000857,0,0,0,0,Neonatal insulin-dependent diabetes mellitus
HP:0000858,0,0,0,0,Menstrual irregularities
HP:0000859,0,0,0,0,Hyperaldosteronism
HP:0000860,0,0,0,0,Parathyroid hypoplasia
HP:0000863,0,0,0,0,Central diabetes insipidus
HP:0000864,0,0,0,0,Abnormality of the hypothalamus-pituitary axis
HP:0000866,0,0,0,0,Euthyroid multinodular goiter
HP:0000867,0,0,0,0,Secondary hyperparathyroidism
HP:0000868,0,0,0,0,Decreased fertility in females
HP:0000869,0,0,0,0,Secondary amenorrhea
HP:0000870,0,0,0,0,Prolactin excess
HP:0000871,0,0,0,0,Panhypopituitarism
HP:0000872,0,0,0,0,Hashimoto thyroiditis
HP:0000873,0,0,0,0,Diabetes insipidus
HP:0000875,0,0,0,0,Episodic hypertension
HP:0000876,0,0,0,0,Oligomenorrhea
HP:0000877,0,0,0,0,Insulin-resistant diabetes mellitus at puberty
HP:0000878,0,0,0,0,11 pairs of ribs
HP:0000879,0,0,0,0,Short sternum
HP:0000882,0,0,0,0,Hypoplastic scapulae
HP:0000883,0,0,0,0,Thin ribs
HP:0000884,0,0,0,0,Prominent sternum
HP:0000885,0,0,0,0,Broad ribs
HP:0000886,0,0,0,0,Deformed rib cage
HP:0000887,0,0,0,0,Cupped ribs
HP:0000888,0,0,0,0,Horizontal ribs
HP:0000889,0,0,0,0,Abnormality of the clavicle
HP:0000890,0,0,0,0,Long clavicles
HP:0000891,0,0,0,0,Cervical ribs
HP:0000892,0,0,0,0,Bifid ribs
HP:0000893,0,0,0,0,Bulging of the costochondral junction
HP:0000894,0,0,0,0,Short clavicles
HP:0000895,0,0,0,0,Lateral clavicle hook
HP:0000896,0,0,0,0,Rib exostoses
HP:0000897,0,0,0,0,Rachitic rosary
HP:0000900,0,0,0,0,Thickened ribs
HP:0000902,0,0,0,0,Rib fusion
HP:0000904,0,0,0,0,Flaring of rib cage
HP:0000905,0,0,0,0,Progressive clavicular acroosteolysis
HP:0000907,0,0,0,0,Anterior rib cupping
HP:0000910,0,0,0,0,Wide-cupped costochondral junctions
HP:0000911,0,0,0,0,Flat glenoid fossa
HP:0000912,0,0,0,0,Sprengel anomaly
HP:0000913,0,0,0,0,Posterior rib fusion
HP:0000914,0,0,0,0,Shield chest
HP:0000915,0,0,0,0,Pectus excavatum of inferior sternum
HP:0000916,0,0,0,0,Broad clavicles
HP:0000917,0,0,0,0,Superior pectus carinatum
HP:0000918,0,0,0,0,Scapular exostoses
HP:0000919,0,0,0,0,Abnormality of the costochondral junction
HP:0000920,0,0,0,0,Enlargement of the costochondral junction
HP:0000921,0,0,0,0,Missing ribs
HP:0000922,0,0,0,0,Posterior rib cupping
HP:0000923,0,0,0,0,Beaded ribs
HP:0000924,0,0,0.16752577319587628,2.5775450291586735,Abnormality of the skeletal system
HP:0000925,0,0,0.03608247422680412,4.792557920129524,Abnormality of the vertebral column
HP:0000926,0,0,0,0,Platyspondyly
HP:0000927,0,0,0,0,Abnormality of skeletal maturation
HP:0000929,0,0,0.10824742268041238,3.207595419408367,Abnormality of the skull
HP:0000930,0,0,0,0,Elevated imprint of the transverse sinuses
HP:0000931,0,0,0,0,Thinning and bulging of the posterior fossa bones
HP:0000932,0,0,0,0,Abnormality of the posterior cranial fossa
HP:0000933,0,0,0,0,Posterior fossa cyst at the fourth ventricle
HP:0000934,0,0,0,0,Chondrocalcinosis
HP:0000935,0,0,0,0,Thickened cortex of long bones
HP:0000938,0.005154639175257732,7.599912842187128,0.005154639175257732,7.599912842187128,Osteopenia
HP:0000939,0,0,0,0,Osteoporosis
HP:0000940,0,0,0,0,Abnormal diaphysis morphology
HP:0000941,0,0,0,0,Short diaphyses
HP:0000943,0,0,0,0,Dysostosis multiplex
HP:0000944,0,0,0,0,Abnormality of the metaphysis
HP:0000946,0,0,0,0,Hypoplastic ilia
HP:0000947,0,0,0,0,Dumbbell-shaped long bone
HP:0000951,0,0,0.010309278350515464,6.599912842187128,Abnormality of the skin
HP:0000952,0,0,0,0,Jaundice
HP:0000953,0,0,0,0,Hyperpigmentation of the skin
HP:0000954,0.002577319587628866,8.599912842187127,0.002577319587628866,8.599912842187127,Single transverse palmar crease
HP:0000956,0,0,0,0,Acanthosis nigricans
HP:0000957,0,0,0,0,Cafe-au-lait spot
HP:0000958,0,0,0,0,Dry skin
HP:0000960,0,0,0,0,Sacral dimple
HP:0000961,0,0,0.002577319587628866,8.599912842187127,Cyanosis
HP:0000962,0,0,0,0,Hyperkeratosis
HP:0000963,0,0,0,0,Thin skin
HP:0000964,0.002577319587628866,8.599912842187127,0.002577319587628866,8.599912842187127,Eczema
HP:0000965,0,0,0,0,Cutis marmorata
HP:0000966,0,0,0,0,Hypohidrosis
HP:0000967,0,0,0,0,Petechiae
HP:0000968,0,0,0,0,Ectodermal dysplasia
HP:0000969,0,0,0,0,Edema
HP:0000970,0,0,0,0,Anhidrosis
HP:0000971,0,0,0,0,Abnormality of the sweat gland
HP:0000972,0,0,0,0,Palmoplantar hyperkeratosis
HP:0000973,0,0,0,0,Cutis laxa
HP:0000974,0,0,0,0,Hyperextensible skin
HP:0000975,0,0,0,0,Hyperhidrosis
HP:0000976,0,0,0,0,Eczematoid dermatitis
HP:0000977,0,0,0,0,Soft skin
HP:0000978,0,0,0,0,Bruising susceptibility
HP:0000979,0,0,0,0,Purpura
HP:0000980,0,0,0,0,Pallor
HP:0000982,0,0,0,0,Palmoplantar keratoderma
HP:0000987,0,0,0,0,Atypical scarring of skin
HP:0000988,0,0,0,0,Skin rash
HP:0000989,0,0,0,0,Pruritus
HP:0000991,0,0,0,0,Xanthomatosis
HP:0000992,0,0,0,0,Cutaneous photosensitivity
HP:0000993,0,0,0,0,Molluscoid pseudotumors
HP:0000995,0,0,0,0,Melanocytic nevus
HP:0000996,0,0,0,0,Facial capillary hemangioma
HP:0000997,0,0,0,0,Axillary freckling
HP:0000998,0,0,0,0,Hypertrichosis
HP:0000999,0,0,0,0,Pyoderma
HP:0001000,0,0,0,0,Abnormality of skin pigmentation
HP:0001001,0,0,0,0,Abnormality of subcutaneous fat tissue
HP:0001003,0,0,0,0,Multiple lentigines
HP:0001004,0,0,0,0,Lymphedema
HP:0001005,0,0,0.002577319587628866,8.599912842187127,Dermatological manifestations of systemic disorders
HP:0001006,0,0,0,0,Hypotrichosis
HP:0001007,0.002577319587628866,8.599912842187127,0.002577319587628866,8.599912842187127,Hirsutism
HP:0001008,0,0,0,0,Accumulation of melanosomes in melanocytes
HP:0001009,0,0,0,0,Telangiectasia
HP:0001010,0,0,0,0,Hypopigmentation of the skin
HP:0001012,0,0,0,0,Multiple lipomas
HP:0001013,0,0,0,0,Eruptive xanthomas
HP:0001014,0,0,0,0,Angiokeratoma
HP:0001015,0,0,0,0,Prominent superficial veins
HP:0001017,0,0,0,0,Anemic pallor
HP:0001018,0,0,0.002577319587628866,8.599912842187127,Abnormal palmar dermatoglyphics
HP:0001019,0,0,0,0,Erythroderma
HP:0001022,0,0,0,0,Albinism
HP:0001024,0,0,0,0,Skin dimple over apex of long bone angulation
HP:0001025,0,0,0,0,Urticaria
HP:0001026,0,0,0,0,Penetrating foot ulcers
HP:0001027,0,0,0,0,"Soft, doughy skin"
HP:0001028,0,0,0,0,Hemangioma
HP:0001029,0,0,0,0,Poikiloderma
HP:0001030,0,0,0,0,Fragile skin
HP:0001031,0,0,0,0,Subcutaneous lipoma
HP:0001032,0,0,0,0,Absent distal interphalangeal creases
HP:0001033,0,0,0,0,Facial flushing after alcohol intake
HP:0001034,0,0,0,0,Hypermelanotic macule
HP:0001036,0,0,0,0,Parakeratosis
HP:0001038,0,0,0,0,Warfarin-induced skin necrosis
HP:0001039,0,0,0,0,Atheroeruptive xanthoma
HP:0001040,0,0,0,0,Multiple pterygia
HP:0001041,0,0,0,0,Facial erythema
HP:0001042,0,0,0,0,High axial triradius
HP:0001043,0,0,0,0,Prominent scalp veins
HP:0001045,0,0,0,0,Vitiligo
HP:0001046,0,0,0,0,Intermittent jaundice
HP:0001047,0,0,0,0,Atopic dermatitis
HP:0001048,0,0,0,0,Cavernous hemangioma
HP:0001049,0,0,0,0,Absent dorsal skin creases over affected joints
HP:0001050,0,0,0,0,Plethora
HP:0001051,0,0,0,0,Seborrheic dermatitis
HP:0001052,0,0,0,0,Nevus flammeus
HP:0001053,0,0,0,0,Hypopigmented skin patches
HP:0001054,0,0,0,0,Numerous nevi
HP:0001055,0,0,0,0,Erysipelas
HP:0001056,0,0,0,0,Milia
HP:0001057,0,0,0,0,Aplasia cutis congenita
HP:0001058,0,0,0,0,Poor wound healing
HP:0001059,0,0,0,0,Pterygium
HP:0001060,0,0,0,0,Axillary pterygium
HP:0001061,0,0,0,0,Acne
HP:0001062,0,0,0,0,Atypical nevus
HP:0001063,0,0,0,0,Acrocyanosis
HP:0001065,0,0,0,0,Striae distensae
HP:0001067,0,0,0,0,Neurofibromas
HP:0001069,0,0,0,0,Episodic hyperhidrosis
HP:0001070,0,0,0,0,Mottled pigmentation
HP:0001071,0,0,0,0,Angiokeratoma corporis diffusum
HP:0001072,0,0,0,0,Thickened skin
HP:0001073,0,0,0,0,Cigarette-paper scars
HP:0001074,0,0,0,0,Atypical nevi in non-sun exposed areas
HP:0001075,0,0,0,0,Atrophic scars
HP:0001076,0,0,0,0,Glabellar hemangioma
HP:0001080,0,0,0,0,Biliary tract abnormality
HP:0001081,0,0,0,0,Cholelithiasis
HP:0001082,0,0,0,0,Cholecystitis
HP:0001083,0,0,0,0,Ectopia lentis
HP:0001084,0,0,0,0,Corneal arcus
HP:0001085,0,0,0,0,Papilledema
HP:0001087,0,0,0,0,Developmental glaucoma
HP:0001088,0,0,0,0,Brushfield spots
HP:0001089,0,0,0,0,Iris atrophy
HP:0001090,0,0,0,0,Abnormally large globe
HP:0001092,0,0,0,0,Absent lacrimal punctum
HP:0001093,0,0,0,0,Optic nerve dysplasia
HP:0001094,0,0,0,0,Iridocyclitis
HP:0001095,0,0,0,0,Hypertensive retinopathy
HP:0001096,0,0,0,0,Keratoconjunctivitis
HP:0001097,0,0,0,0,Keratoconjunctivitis sicca
HP:0001098,0,0,0.002577319587628866,8.599912842187127,Abnormal fundus morphology
HP:0001099,0,0,0,0,Fundus atrophy
HP:0001100,0,0,0,0,Heterochromia iridis
HP:0001101,0,0,0,0,Iritis
HP:0001102,0,0,0,0,Angioid streaks of the fundus
HP:0001103,0,0,0,0,Abnormal macular morphology
HP:0001104,0,0,0,0,Macular hypoplasia
HP:0001105,0,0,0,0,Retinal atrophy
HP:0001106,0,0,0,0,Periorbital hyperpigmentation
HP:0001107,0,0,0,0,Ocular albinism
HP:0001112,0,0,0,0,Leber optic atrophy
HP:0001114,0,0,0,0,Xanthelasma
HP:0001115,0,0,0,0,Posterior polar cataract
HP:0001116,0,0,0,0,Macular coloboma
HP:0001117,0,0,0,0,Sudden loss of visual acuity
HP:0001118,0,0,0,0,Juvenile cataract
HP:0001119,0,0,0,0,Keratoglobus
HP:0001120,0,0,0,0,Abnormality of corneal size
HP:0001123,0,0,0,0,Visual field defect
HP:0001125,0,0,0,0,Transient unilateral blurring of vision
HP:0001126,0,0,0,0,Cryptophthalmos
HP:0001128,0,0,0,0,Trichiasis
HP:0001129,0,0,0,0,Large central visual field defect
HP:0001131,0,0,0,0,Corneal dystrophy
HP:0001132,0,0,0,0,Lens subluxation
HP:0001133,0,0,0,0,Constriction of peripheral visual field
HP:0001134,0,0,0,0,Anterior polar cataract
HP:0001135,0,0,0,0,Chorioretinal dystrophy
HP:0001136,0,0,0,0,Retinal arteriolar tortuosity
HP:0001137,0,0,0,0,Alternating esotropia
HP:0001138,0,0,0,0,Optic neuropathy
HP:0001139,0,0,0,0,Choroideremia
HP:0001140,0,0,0,0,Limbal dermoid
HP:0001141,0,0,0,0,Severely reduced visual acuity
HP:0001142,0,0,0,0,Lenticonus
HP:0001144,0,0,0,0,Orbital cyst
HP:0001147,0,0,0,0,Retinal exudate
HP:0001149,0,0,0,0,Lattice corneal dystrophy
HP:0001151,0,0,0,0,Impaired horizontal smooth pursuit
HP:0001152,0,0,0,0,Saccadic smooth pursuit
HP:0001153,0,0,0,0,Septate vagina
HP:0001155,0,0,0.02577319587628866,5.277984747299765,Abnormality of the hand
HP:0001156,0.002577319587628866,8.599912842187127,0.002577319587628866,8.599912842187127,Brachydactyly
HP:0001159,0,0,0.002577319587628866,8.599912842187127,Syndactyly
HP:0001161,0,0,0,0,Hand polydactyly
HP:0001162,0,0,0,0,Postaxial hand polydactyly
HP:0001163,0,0,0,0,Abnormality of the metacarpal bones
HP:0001166,0,0,0,0,Arachnodactyly
HP:0001167,0,0,0.015463917525773196,6.014950341465972,Abnormality of finger
HP:0001169,0.002577319587628866,8.599912842187127,0.002577319587628866,8.599912842187127,Broad palm
HP:0001171,0,0,0,0,Split hand
HP:0001172,0,0,0.002577319587628866,8.599912842187127,Abnormal thumb morphology
HP:0001176,0,0,0,0,Large hands
HP:0001177,0,0,0,0,Preaxial hand polydactyly
HP:0001178,0,0,0,0,Ulnar claw
HP:0001180,0,0,0,0,Hand oligodactyly
HP:0001181,0.002577319587628866,8.599912842187127,0.002577319587628866,8.599912842187127,Adducted thumb
HP:0001182,0.01288659793814433,6.277984747299765,0.01288659793814433,6.277984747299765,Tapered finger
